trading_date,original_holding,traded_holding,model_return,spy_return
2015-02-26,XLK,TQQQ,0.015211785252776888,-0.0011813069708070945
2015-02-27,XLK,TQQQ,-0.013210573085212673,-0.003406193604273522
2015-03-02,XLK,TQQQ,0.026954179006167367,0.006313499515494314
2015-03-03,XLK,TQQQ,-0.014348268457778923,-0.004104016007512423
2015-03-04,XLK,TQQQ,-0.01109506134464533,-0.00421560918071473
2015-03-05,XLK,TQQQ,0.004397977803334729,0.0010940921419522187
2015-03-06,XLK,TQQQ,-0.034405604189253536,-0.014064461747791746
2015-03-09,XLK,TQQQ,0.009624898613088462,0.004144581254706514
2015-03-10,XLK,TQQQ,-0.055367006181426204,-0.016221946980761515
2015-03-11,XLK,TQQQ,-0.017564044161203052,-0.0023416710778794148
2015-03-12,XLK,TQQQ,0.01916206747807725,0.01271396627635979
2015-03-13,XLK,TQQQ,-0.012889966232272454,-0.006132323684365892
2015-03-16,XLK,TQQQ,0.03829158196896576,0.013360540132809184
2015-03-17,XLK,TQQQ,0.005579305878767649,-0.002972457147112695
2015-03-18,XLK,TQQQ,0.028775635128730492,0.012021542216238412
2015-03-19,XLK,TQQQ,0.004844385998918899,-0.004561468608011432
2015-03-20,XLK,TQQQ,0.020740427505007597,0.00878760697904224
2015-03-23,XLK,TQQQ,-0.0083770029713236,-0.001948593959286038
2015-03-24,XLK,TQQQ,-0.010155590074217402,-0.005619012741815421
2015-03-25,XLK,TQQQ,-0.06972028516759698,-0.01465382966217288
2015-03-26,XLK,TQQQ,-0.008199197115173251,-0.002381367843391824
2015-03-27,XLK,TQQQ,0.00964486597707781,0.002289673166661732
2015-03-30,XLK,TQQQ,0.03596851207413465,0.01219983688062709
2015-03-31,XLK,TQQQ,-0.030956111249298757,-0.008739530968637443
2015-04-01,XLK,TQQQ,-0.016894896595374576,-0.0035362871357825787
2015-04-02,XLK,TQQQ,0.001679144965277768,0.0035974988047775547
2015-04-06,XLK,TQQQ,0.0240582039526005,0.00673318820582236
2015-04-07,XLK,TQQQ,-0.004621601743169057,-0.0026464083477462097
2015-04-08,XLK,TQQQ,0.02379569694166661,0.0033770597856259688
2015-04-09,XLK,TQQQ,0.018613193143924844,0.004423493546709123
2015-04-10,XLK,TQQQ,0.011965501498155673,0.005457153771930345
2015-04-13,XLK,TQQQ,-0.007424392694873383,-0.004522933625064396
2015-04-14,XLK,TQQQ,-0.008588087366946051,0.0019130956156649948
2015-04-15,XLK,TQQQ,0.017697301034476975,0.004487026387747228
2015-04-16,XLK,TQQQ,-0.003478057215015262,-0.0002851188551158401
2015-04-17,XLK,TQQQ,-0.04674840799076907,-0.011503532942505612
2015-04-20,XLK,TQQQ,0.04470538552546999,0.00913685589399793
2015-04-21,XLK,TQQQ,0.012819537218738075,-0.0011913271037823359
2015-04-22,XLK,TQQQ,0.016208258690219468,0.0049141161703412095
2015-04-23,XLK,TQQQ,0.012007272125423185,0.0025162548877672997
2015-04-24,XLK,TQQQ,0.03913566820203651,0.0023204689613431917
2015-04-27,XLK,TQQQ,-0.006390593221520691,-0.004157758797072697
2015-04-28,XLK,TQQQ,-0.0065172735522722736,0.0031788117633628765
2015-04-29,XLK,TQQQ,-0.019076512805477397,-0.0041146193111144536
2015-04-30,XLK,TQQQ,-0.04699056345836339,-0.010020423312721571
2015-05-01,XLK,TQQQ,0.040443295315276906,0.010841381723344146
2015-05-04,XLK,TQQQ,0.003549719894996306,0.0028474093585790783
2015-05-05,XLK,TQQQ,-0.04739977816190133,-0.011451889758935296
2015-05-06,XLK,TQQQ,-0.021351853805472998,-0.004116805339772989
2015-05-07,XLK,TQQQ,0.017169286150064966,0.0039896263114809205
2015-05-08,XLK,TQQQ,0.03665023497051556,0.013166084474972584
2015-05-11,XLK,TQQQ,-0.010974942831010859,-0.004772679945846403
2015-05-12,XLK,TQQQ,-0.012916395371774247,-0.002991334129370804
2015-05-13,XLK,TQQQ,0.0051604930746467215,0.00019053503065014077
2015-05-14,XLK,TQQQ,0.04427944398585071,0.010427589738381204
2015-05-15,XLK,TQQQ,-8.77068898031963e-05,0.0010838118856910661
2015-05-18,XLK,TQQQ,0.01229119433000081,0.003106776758258434
2015-05-19,XLK,TQQQ,-0.0028621152456966836,-0.0003285186401389417
2015-05-20,XLK,TQQQ,0.0016529583734394837,-0.0007040975324783538
2015-05-21,XLK,TQQQ,0.015717139780475398,0.0029124159290057072
2015-05-22,XLK,TQQQ,-0.002735937156803203,-0.0023887330530956152
2015-05-26,XLK,TQQQ,-0.03463327051590426,-0.010751718324151116
2015-05-27,XLK,TQQQ,0.04813042421793545,0.009492169098091141
2015-05-28,XLK,TQQQ,-0.007370934949397667,-0.001128303891952509
2015-05-29,XLK,TQQQ,-0.016899963624272707,-0.006212968476445924
2015-06-01,XLK,TQQQ,0.00876896912052283,0.0020366010031891424
2015-06-02,XLK,TQQQ,-0.009122868809969042,-0.0009926109873661382
2015-06-03,XLK,TQQQ,0.008772477404556112,0.0026494963899346136
2015-06-04,XLK,TQQQ,-0.021783979787291963,-0.008446552008299912
2015-06-05,XLK,TQQQ,-0.007569862500658497,-0.0017132280111655795
2015-06-08,XLK,TQQQ,-0.030598714363956114,-0.0061496330202022165
2015-06-09,XLK,TQQQ,-0.004940539922506648,-0.00014389284301430383
2015-06-10,XLK,TQQQ,0.03962870039033639,0.011993283936678312
2015-06-11,XLK,TQQQ,0.005483488352015398,0.00322355034087618
2015-06-12,XLK,TQQQ,-0.025420295267396975,-0.007654918199683447
2015-06-15,XLK,TQQQ,-0.013808621286221179,-0.004285481262917168
2015-06-16,XLK,TQQQ,0.015283368298196098,0.005451673216589237
2015-06-17,XLK,TQQQ,0.008382946920725276,0.0016171050553657196
2015-06-18,XLK,TQQQ,0.04228135053987847,0.010399365969371077
2015-06-19,XLK,TQQQ,-0.015266180603641377,-0.004417714193513778
2015-06-22,XLK,TQQQ,0.024124990792996348,0.005123105372431658
2015-06-23,XLK,TQQQ,0.002465944122395314,0.0007078856808553358
2015-06-24,XLK,TQQQ,-0.015354482447956452,-0.007262749174183902
2015-06-25,XLK,TQQQ,-0.006547594339813334,-0.00304037714797345
2015-06-26,XLK,TQQQ,-0.01855895770748206,-0.00019057126663735158
2015-06-29,XLK,TQQQ,-0.0706898532340764,-0.02097039844477
2015-06-30,XLK,TQQQ,0.011410140005936986,0.0020933109648684223
2015-07-01,XLK,TQQQ,0.02049414110368053,0.008015515412006735
2015-07-02,XLK,TQQQ,0.0037772362581787178,-0.0009156744164158237
2015-07-06,XLK,TQQQ,-0.008443588798317858,-0.0028459618196842174
2015-07-07,XLK,TQQQ,0.0050909479170881955,0.006288714416027075
2015-07-08,XLK,TQQQ,-0.05009695702485262,-0.016777259020689606
2015-07-09,XLK,TQQQ,-0.0029083419621689366,0.0018090017082861287
2015-07-10,XLK,TQQQ,0.04647570330545703,0.012591517364114901
2015-07-13,XLK,TQQQ,0.05110084643525559,0.011037249817226202
2015-07-14,XLK,TQQQ,0.02006555088539219,0.00433802919762738
2015-07-15,XLK,TQQQ,0.004765957936323284,-0.000332219801893463
2015-07-16,XLK,TQQQ,0.03906851906647768,0.00802432190545832
2015-07-17,XLK,TQQQ,0.04573390795693988,0.0008478222948369307
2015-07-20,XLK,TQQQ,0.011191300784000546,0.0005176986660555549
2015-07-21,XLK,TQQQ,-0.0027473902038763764,-0.00395125054029144
2015-07-22,XLK,TQQQ,-0.032821710501308,-0.0017945921266233622
2015-07-23,XLK,TQQQ,-0.011962838738326154,-0.005629949703819026
2015-07-24,XLK,TQQQ,-0.028416147546113768,-0.010372027556133978
2015-07-27,XLK,TQQQ,-0.025686630960634282,-0.005817339970515367
